date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:12	320312/320312	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.18.0	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
13:02:12	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:14%20GMT	https://colorashow.com/wp-content/uploads/2023/03/netflix-bg.jpg	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/03/netflix-bg.jpg	(from https://colorashow.com/wp-content/uploads/elementor/css/post-2.css?ver=1689246312)
13:02:12	212796/212796	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.18.0	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.ttf	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
13:02:13	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:14%20GMT	https://colorashow.com/wp-content/uploads/2023/03/netflix-bg.jpg	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/03/netflix-bg.jpg	(from https://colorashow.com/wp-content/uploads/elementor/css/post-2.css?ver=1689246312)
13:02:13	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:14%20GMT	https://colorashow.com/wp-content/uploads/2023/03/netflix-bg.jpg	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/03/netflix-bg.jpg	(from https://colorashow.com/wp-content/uploads/elementor/css/post-2.css?ver=1689246312)
13:02:13	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:15%20GMT	https://colorashow.com/wp-content/uploads/2023/07/bg_img.png	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/07/bg_img.png	(from https://colorashow.com/wp-content/uploads/elementor/css/post-2.css?ver=1689246312)
13:02:13	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:15%20GMT	https://colorashow.com/wp-content/uploads/2023/07/Frost.png	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/07/Frost.png	(from https://colorashow.com/wp-content/uploads/elementor/css/post-2.css?ver=1689246312)
13:02:13	0/-1	---M--	302	error ('')			https://colorashow.com/wp-content/uploads/2023/03/9pvmdtvz4cb0xl37.jpg	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/03/9pvmdtvz4cb0xl37.a5.delayed	(from https://colorashow.com/wp-content/uploads/elementor/css/post-219.css?ver=1680120325)
13:02:15	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:02:15	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:02:15	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:02:16	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:02:16	202744/202744	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:02:17	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
13:02:17	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:02:17	76764/76764	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:02:17	90060/90060	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:02:18	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:02:18	134040/134040	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:02:19	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Mar%202023%2001:19:45%20GMT	https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://colorashow.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
13:02:19	61452/61452	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:20%20GMT	https://colorashow.com/a	C:/My%20Web%20Sites/azizWebsite/colorashow.com/a	(from https://connect.facebook.net/en_US/fbevents.js)
13:02:20	61452/61452	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:21%20GMT	https://colorashow.com/POST	C:/My%20Web%20Sites/azizWebsite/colorashow.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
13:02:21	61452/61452	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:22%20GMT	https://colorashow.com/b.resolvedLink	C:/My%20Web%20Sites/azizWebsite/colorashow.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
13:02:21	61452/61452	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:22%20GMT	https://colorashow.com/schema.org/	C:/My%20Web%20Sites/azizWebsite/colorashow.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
13:02:22	61452/61452	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:23%20GMT	https://colorashow.com/signals/iwl.js	C:/My%20Web%20Sites/azizWebsite/colorashow.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
13:02:22	1324/1324	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2010:57:10%20GMT	https://colorashow.com/wp-content/uploads/elementor/css/post-768.css?ver=1689245830	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/elementor/css/post-768b98a.css	(from https://colorashow.com/channels/)
13:02:23	2400/2400	---M--	200	added ('OK')	application/json	etag:%221011-1696500025;;;%22	https://colorashow.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcolorashow.com%2Fchannels%2F	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-json/oembed/1.0/embed6701.json	(from https://colorashow.com/channels/)
13:02:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Oct%202023%2011:02:25%20GMT	https://colorashow.com/?p=768	C:/My%20Web%20Sites/azizWebsite/colorashow.com/indexb916.html	(from https://colorashow.com/channels/)
13:02:24	2469/2469	---M-Z	200	added ('OK')	text/xml	etag:%221012-1696500025;gz%22	https://colorashow.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcolorashow.com%2Fchannels%2F&format=xml	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-json/oembed/1.0/embedb9ce	(from https://colorashow.com/channels/)
13:02:24	8896/8896	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20Apr%202023%2001:39:54%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.eot?1.7.4	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.eot	(from https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.22.1)
13:02:24	428424/428424	---M--	200	added ('OK')	application/json	etag:%221010-1696500024;;;%22	https://colorashow.com/wp-json/wp/v2/pages/768	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-json/wp/v2/pages/768.json	(from https://colorashow.com/channels/)
13:02:24	3756/3756	---M--	200	added ('OK')	font/woff2	date:Sat,%2001%20Apr%202023%2001:39:54%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.woff2?1.7.4	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.woff2	(from https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.22.1)
13:02:25	8752/8752	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20Apr%202023%2001:39:54%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.woff?1.7.4	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.woff	(from https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.22.1)
13:02:25	8676/8676	---M--	200	added ('OK')	font/ttf	date:Sat,%2001%20Apr%202023%2001:39:54%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.ttf?1.7.4	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.ttf	(from https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.22.1)
13:02:25	22822/22822	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2001%20Apr%202023%2001:39:54%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font.svg?1.7.4	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/fonts/forminator-icons-font8782.svg	(from https://colorashow.com/wp-content/plugins/forminator/assets/forminator-ui/css/forminator-icons.min.css?ver=1.22.1)
13:02:26	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:27%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/img/flags.png	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/img/flags.png	(from https://colorashow.com/wp-content/plugins/forminator/assets/css/intlTelInput.min.css?ver=4.0.3)
13:02:26	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:27%20GMT	https://colorashow.com/wp-content/plugins/forminator/assets/img/flags@2x.png	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/plugins/forminator/assets/img/flags@2x.png	(from https://colorashow.com/wp-content/plugins/forminator/assets/css/intlTelInput.min.css?ver=4.0.3)
13:02:27	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:29%20GMT	https://colorashow.com/wp-content/uploads/2023/07/Frost.png	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/07/Frost.png	(from https://colorashow.com/wp-content/uploads/elementor/css/post-768.css?ver=1689245830)
13:02:27	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Oct%202023%2011:02:29%20GMT	https://colorashow.com/wp-content/uploads/2023/07/Frost.png	C:/My%20Web%20Sites/azizWebsite/colorashow.com/wp-content/uploads/2023/07/Frost.png	(from https://colorashow.com/wp-content/uploads/elementor/css/post-768.css?ver=1689245830)
